,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217
165,22617,23591,20907,23591,20534,25113,18368,21997,23570,14339,21287,22242,20376,21231,20101,0,20353,23604,22641,22242,24491,23904,20144,21885,20835,23307,21864,26035,19619,22960,22961,23271,23271,20444,21138,22773,22773,22711,22711,22711,0,22112,23622,21510,21740,22773,22711,22200,20732,23701,15818,17996,14329,13361,14787,14547,15688,17929,14149,14149,14020,14329,14149,14452,14053,0,14022,14367,14578,15123,14111,13059,13861,13861,13128,5385,14149,14149,14590,13760,14168,14200,14020,14128,13833,14020,14086,13680,13640,15181,0,13888,14329,14696,13640,18083,13409,14648,14149,16714,9846,13551,16695,11542,15414,14352,13926,11450,13997,14542,13667,13840,13730,38203,13748,0,10584,10161,11384,13783,13997,9650,11352,11272,13007,10344,12087,13352,13352,10462,13840,10456,12087,15354,11319,10456,11311,14814,10375,11378,0,10456,10794,11121,11121,10832,13997,10947,11311,13352,0,1479,1848,1908,20891,21047,1479,0,708,2880,708,718,0,1942,708,0,718,708,19705,19705,9884,7431,7431,7431,9303,5385,20043,8208,7314,8244,7431,6142,10238,6996,8768,8659,7921,7585,7048,10392,0,6458,4337,5385,7048,7034,7048,8501,7217,6200,9196,7431,7798,8054,7431,5414,7921,7034,7634,7847,8432,7847,7435,8501,8250,0,10959,7659
166,23505,24155,21795,24155,21423,26001,19256,22885,24459,14903,22176,23130,21265,22119,20989,21551,0,24493,23530,23130,25379,24792,21032,22774,21724,24196,22752,26923,20507,23849,23850,24160,24160,21333,22026,23661,23661,23600,23600,23600,22203,0,24511,22398,22628,23661,23600,23089,21620,24590,16706,18885,15217,14249,15675,15435,16576,18818,15037,15038,14909,15217,15037,15340,14941,15466,0,15256,15466,16011,14999,13947,14750,14750,14016,6274,15037,15037,15478,14649,15057,15088,14909,15017,14722,14909,14975,14568,14528,16069,15037,0,15217,15585,14528,18971,14298,15537,15037,17278,10410,14115,17584,12431,15978,14916,14490,12338,14561,15105,14231,14404,14294,39091,14312,14014,0,10725,11948,14672,14561,10213,11916,11836,13896,10908,12651,14240,14240,11026,14404,11020,12651,15917,11883,11020,11875,15378,10939,11941,11875,0,11357,11685,11685,11395,14561,11511,11875,14240,888,1052,1421,1481,21455,21936,1052,888,10,2453,10,0,888,1515,10,888,0,10,20593,20593,10772,8320,8320,8320,10191,6274,20931,9096,8203,9132,8320,7030,11127,7885,9656,9548,8810,8474,7937,11281,7088,0,5226,6274,7937,7922,7937,9389,8106,7088,10085,8320,8687,8942,8320,6303,8810,7922,8523,8736,9320,8736,8323,9389,9139,10313,0,8547
167,23495,24145,21786,24145,21413,25991,19246,22875,24449,14893,22166,23120,21255,22110,20979,21541,21232,0,23520,23120,25370,24782,21023,22764,21714,24186,22742,26913,20497,23839,23840,24150,24150,21323,22016,23651,23651,23590,23590,23590,22194,22991,0,22389,22618,23651,23590,23079,21610,24580,16696,18875,15208,14240,15666,15425,16566,18808,15027,15028,14899,15208,15027,15330,14931,15457,14900,0,15457,16001,14989,13937,14740,14740,14007,6264,15027,15027,15468,14639,15047,15078,14899,15007,14712,14899,14965,14558,14518,16059,15027,14767,0,15575,14518,18961,14288,15527,15027,17268,10400,14105,17574,12421,15968,14906,14480,12329,14551,15096,14221,14394,14284,39081,14302,14005,11138,0,11938,14662,14551,10204,11906,11826,13886,10898,12641,14230,14230,11016,14394,11010,12641,15907,11873,11010,11865,15368,10929,11931,11865,11010,0,11675,11675,11385,14551,11501,11865,14230,879,1043,1411,1471,21445,21926,1043,879,0,2444,0,10,879,1506,0,879,10,0,20583,20583,10763,8310,8310,8310,10181,6264,20921,9087,8193,9122,8310,7020,11117,7875,9646,9538,8800,8464,7927,11271,7078,7337,0,6264,7927,7913,7927,9379,8096,7078,10075,8310,8677,8932,8310,6293,8800,7913,8513,8726,9310,8726,8314,9379,9129,10303,11838,0
168,4473,10121,3134,10121,1995,5445,1622,2979,3902,10568,2011,3224,1436,2214,1860,1282,1336,3937,0,3224,4823,4236,1204,2143,1454,3639,2847,7018,1531,3292,3953,3603,3603,1504,2898,3765,3765,3703,3703,3703,3075,3095,3954,0,2723,3765,3703,3183,1715,4034,7252,4294,6414,7478,6910,6670,9913,5479,7584,6951,6929,6414,7584,6537,6896,6663,6927,7314,0,6513,6942,7175,7297,7297,7245,18121,7584,7584,7317,6487,7604,7635,6929,6971,7269,6929,7014,7797,7757,7908,7584,7324,6414,0,7757,2224,6655,7376,7584,15737,12451,9406,6882,11648,9176,16237,9049,11556,9120,8705,9522,8962,9585,25368,9602,9909,12099,11645,0,12346,9120,12048,10731,10651,9855,11873,10155,10120,10120,11610,8962,11441,10155,9116,10935,11441,10690,8977,11453,11016,10690,11441,11196,0,10593,10735,9120,11289,10690,10120,21713,22571,22940,22999,21305,2163,22571,21713,21800,23972,21800,21810,21713,23034,21800,21713,21810,21800,0,0,12809,12420,12420,12420,11301,18121,1102,13197,13800,13729,12420,15240,12147,13482,13542,13434,12910,12574,16149,10206,15298,16613,18933,0,16149,17077,16149,13489,18302,15298,14096,12420,12711,12277,12420,15477,12910,17077,12623,12760,13420,12760,12347,13489,13961,11426,10692,14901
169,4473,10121,3134,10121,1995,5445,1622,2979,3902,10568,2011,3224,1436,2214,1860,1282,1336,3937,3663,0,4823,4236,1204,2143,1454,3639,2847,7018,1531,3292,3953,3603,3603,1504,2898,3765,3765,3703,3703,3703,3075,3095,3954,3384,0,3765,3703,3183,1715,4034,7252,4294,6414,7478,6910,6670,9913,5479,7584,6951,6929,6414,7584,6537,6896,6663,6927,7314,6663,0,6942,7175,7297,7297,7245,18121,7584,7584,7317,6487,7604,7635,6929,6971,7269,6929,7014,7797,7757,7908,7584,7324,6414,6087,0,2224,6655,7376,7584,15737,12451,9406,6882,11648,9176,16237,9049,11556,9120,8705,9522,8962,9585,25368,9602,9909,12099,11645,10812,0,9120,12048,10731,10651,9855,11873,10155,10120,10120,11610,8962,11441,10155,9116,10935,11441,10690,8977,11453,11016,10690,11441,11196,10593,0,10735,9120,11289,10690,10120,21713,22571,22940,22999,21305,2163,22571,21713,21800,23972,21800,21810,21713,23034,21800,21713,21810,21800,0,0,12809,12420,12420,12420,11301,18121,1102,13197,13800,13729,12420,15240,12147,13482,13542,13434,12910,12574,16149,10206,15298,16613,18933,18121,0,17077,16149,13489,18302,15298,14096,12420,12711,12277,12420,15477,12910,17077,12623,12760,13420,12760,12347,13489,13961,11426,10692,14901
170,15905,16760,14354,16760,12817,18207,11040,15091,16664,8215,14381,15336,12270,13277,12383,13757,13447,16699,15736,15336,0,16998,13238,14979,13929,16401,14958,15879,11901,16054,16055,16365,16365,12337,13421,15867,15867,15805,15805,15805,14413,15206,16716,14219,14834,0,15805,15295,13826,16796,12681,9303,10410,10224,11103,10863,12504,8008,11012,11012,10884,10410,11012,10472,10916,10598,10885,11231,10598,10706,0,9922,10725,10725,9991,8067,11012,11012,11453,10689,11031,11063,10884,10992,10697,10884,10949,10543,10503,12044,11012,10752,10410,10280,10503,0,10569,11512,11012,13711,4396,7412,6811,1658,8182,14159,7787,1566,7858,7710,7528,7700,7591,31359,7608,3242,5666,4847,4379,3899,0,5309,4298,4218,3123,6003,3722,3468,3468,5178,7700,5008,3722,8121,4503,5008,4257,7982,4801,4583,4257,5008,4764,3668,3668,0,7858,4856,4257,3468,12753,12620,12495,12188,20699,14142,12620,12753,12841,12582,12841,12850,12753,12153,12841,12753,12850,12841,12799,12799,0,9054,9054,9054,8316,8067,13137,9831,8938,4503,9054,7765,8993,8619,5027,4919,9545,9208,6872,7968,7823,5397,8879,8067,6872,0,6872,10124,8248,7823,5570,9054,9421,9044,9054,4261,9545,6575,9258,9470,10055,9470,9058,10124,3929,8441,8438,4599
171,15200,20196,13490,20196,13118,17696,10951,14580,16153,16753,13870,14825,12960,13814,12684,13246,12936,16188,15225,14825,17074,0,12727,14468,13418,15890,14447,18618,12202,15543,15544,15854,15854,13027,13721,15356,15356,15294,15294,15294,13898,14695,16205,14093,14323,15356,0,14784,13315,16285,8401,10579,6912,5944,7370,7130,8271,10513,6732,6732,6604,6912,6732,7035,6636,7161,6605,6951,7161,7706,6694,0,6445,6445,5711,8367,6732,6732,7173,6343,6751,6783,6604,6712,6417,6604,6669,6263,6223,7764,6732,6472,6912,7280,6223,10666,0,7232,6732,22356,12934,15950,10199,9779,15380,19994,15252,9687,15323,14908,16066,15165,16129,22503,16146,11780,16226,15803,12917,9315,15323,0,12836,12756,11661,15986,12260,12006,12006,13716,15165,13546,12260,15319,13041,13546,12795,15181,13339,13121,12795,13546,13301,12206,12206,12840,0,13394,12795,12006,11959,12817,13186,13245,26533,13631,12817,11959,12046,14218,12046,12056,11959,13280,12046,11959,12056,12046,12288,12288,8538,0,0,0,1880,8367,12626,2803,3500,3990,0,5486,2816,3182,3803,3695,2517,2380,6395,2976,5544,6859,9179,8367,6395,7323,0,2672,8548,5544,4342,0,2969,3225,0,5723,2517,7323,203,3018,3027,3018,2606,2672,6059,2002,3537,5147
172,15200,20196,13490,20196,13118,17696,10951,14580,16153,16753,13870,14825,12960,13814,12684,13246,12936,16188,15225,14825,17074,16487,0,14468,13418,15890,14447,18618,12202,15543,15544,15854,15854,13027,13721,15356,15356,15294,15294,15294,13898,14695,16205,14093,14323,15356,15294,0,13315,16285,8401,10579,6912,5944,7370,7130,8271,10513,6732,6732,6604,6912,6732,7035,6636,7161,6605,6951,7161,7706,6694,5642,0,6445,5711,8367,6732,6732,7173,6343,6751,6783,6604,6712,6417,6604,6669,6263,6223,7764,6732,6472,6912,7280,6223,10666,5992,0,6732,22356,12934,15950,10199,9779,15380,19994,15252,9687,15323,14908,16066,15165,16129,22503,16146,11780,16226,15803,12917,9315,15323,15292,0,12756,11661,15986,12260,12006,12006,13716,15165,13546,12260,15319,13041,13546,12795,15181,13339,13121,12795,13546,13301,12206,12206,12840,15323,0,12795,12006,11959,12817,13186,13245,26533,13631,12817,11959,12046,14218,12046,12056,11959,13280,12046,11959,12056,12046,12288,12288,8538,0,0,0,1880,8367,12626,2803,3500,3990,0,5486,2816,3182,3803,3695,2517,2380,6395,2976,5544,6859,9179,8367,6395,7323,6395,0,8548,5544,4342,0,2969,3225,0,5723,2517,7323,203,3018,3027,3018,2606,2672,6059,2002,3537,5147
173,15200,20196,13490,20196,13118,17696,10951,14580,16153,16753,13870,14825,12960,13814,12684,13246,12936,16188,15225,14825,17074,16487,12727,0,13418,15890,14447,18618,12202,15543,15544,15854,15854,13027,13721,15356,15356,15294,15294,15294,13898,14695,16205,14093,14323,15356,15294,14784,0,16285,8401,10579,6912,5944,7370,7130,8271,10513,6732,6732,6604,6912,6732,7035,6636,7161,6605,6951,7161,7706,6694,5642,6445,0,5711,8367,6732,6732,7173,6343,6751,6783,6604,6712,6417,6604,6669,6263,6223,7764,6732,6472,6912,7280,6223,10666,5992,7232,0,22356,12934,15950,10199,9779,15380,19994,15252,9687,15323,14908,16066,15165,16129,22503,16146,11780,16226,15803,12917,9315,15323,15292,12836,0,11661,15986,12260,12006,12006,13716,15165,13546,12260,15319,13041,13546,12795,15181,13339,13121,12795,13546,13301,12206,12206,12840,15323,13394,0,12006,11959,12817,13186,13245,26533,13631,12817,11959,12046,14218,12046,12056,11959,13280,12046,11959,12056,12046,12288,12288,8538,0,0,0,1880,8367,12626,2803,3500,3990,0,5486,2816,3182,3803,3695,2517,2380,6395,2976,5544,6859,9179,8367,6395,7323,6395,2672,0,5544,4342,0,2969,3225,0,5723,2517,7323,203,3018,3027,3018,2606,2672,6059,2002,3537,5147
174,13367,18363,11657,18363,11284,15863,9117,12746,14320,14333,12037,12991,11126,11981,10850,11413,11103,14354,13391,12991,15241,14654,10894,12635,0,14057,12614,16785,10369,13710,13711,14021,14021,11194,11888,13522,13522,13461,13461,13461,12065,12862,14372,12260,12490,13522,13461,12950,11481,0,6567,8746,5079,4111,5537,5297,6437,8679,4898,4899,4770,5079,4898,5202,4803,5328,4772,5117,5328,5873,4860,3808,4611,4611,0,9126,4898,4898,5340,4510,4918,4950,4770,4878,4583,4770,4836,4430,4390,5931,4898,4638,5079,5446,4390,8832,4159,5398,4898,0,12349,13776,8365,8694,13546,20753,13419,8602,13490,13075,13892,13332,13955,28952,13973,11016,13206,12752,11919,8231,13490,13155,11838,11758,0,12980,11262,11227,11227,12718,13332,12548,11262,13486,12043,12548,11797,13347,12560,12123,11797,12548,12303,11700,11700,11842,13490,12396,11797,0,12718,13576,13945,14005,27293,11797,13576,12718,12805,14977,12805,12815,12718,14039,12805,12718,12815,12805,10455,10455,7953,3425,3425,3425,0,9126,10793,4202,4805,4734,3425,6246,3152,4487,4548,4439,3915,3579,7154,1142,6304,7619,9938,9126,7154,8083,7154,4495,9308,0,5101,3425,3716,3274,3425,6483,3915,8083,3628,3765,4426,3765,3353,4495,4974,2423,1689,5907
175,0,20883,20410,20883,20038,24616,17871,21500,23073,11630,20790,21745,19880,20734,19604,20166,19856,23108,22145,21745,23994,23407,19647,21388,20338,0,21367,25538,19122,22463,22465,22774,22774,19947,20641,22276,22276,22214,22214,22214,20818,21615,23125,21013,21243,22276,22214,21704,20235,23205,0,17499,13832,12864,14290,14050,15191,17433,13652,13652,13524,13832,13652,13955,13556,14081,13525,13871,14081,14626,13614,12562,13365,13365,12631,0,13652,13652,14093,13263,13671,13703,13524,13632,13337,13524,13589,13183,13143,14684,13652,13392,13832,14200,13143,17586,12912,14152,13652,14006,0,10842,15884,10731,12705,11643,11217,10638,11288,11833,10958,11131,11021,37706,11039,9798,7875,7452,8676,12972,11288,6941,8643,8563,12196,0,9378,10024,10024,7754,11131,7747,9378,12645,8610,7747,8602,12105,7667,8669,8602,7747,8085,8412,8412,8123,11288,8238,8602,10024,0,6104,6472,6532,18183,20551,6104,5245,5333,7505,5333,5343,5245,6567,5333,5245,5343,5333,19208,19208,9072,6934,6934,6934,8806,0,19546,7711,6818,7509,6934,5645,9741,6499,8135,8027,7425,7088,6553,9896,5703,5961,827,0,6553,7140,6553,8004,6406,5703,0,6934,7301,7557,6934,4917,7425,7140,7138,7351,7935,7351,6938,8004,7439,8927,10463,7164
176,3447,0,2204,9096,1166,6402,2361,1954,3818,10693,1244,2199,1564,1188,1455,620,310,3853,2599,2199,5398,4152,101,1842,792,3555,0,5992,1425,3405,2919,3831,3831,1615,1968,2730,2730,2668,2668,2668,2145,2069,3870,2358,1697,2730,2668,2158,689,3950,7991,0,7153,8217,7649,7409,10652,7141,8323,7689,7668,7153,8323,7276,7635,7402,7666,8053,7402,7252,7681,7914,8036,8036,7984,18860,0,8323,8056,7226,8343,8374,7668,7710,8008,7668,7753,8536,8496,8647,8323,8063,7153,6826,8496,2963,7394,8115,8323,15861,13190,0,7621,12387,9301,16361,9173,12295,9244,8830,9646,9087,9709,26107,9727,10648,12838,12384,11551,13085,9244,12787,11470,11389,10594,12611,0,10859,10859,12349,9087,12180,10894,9241,11674,12180,11429,9102,12192,11755,11429,12180,11935,11331,11331,11473,9244,12028,11429,10859,22452,0,23679,23738,21880,3074,23310,22452,22539,24711,22539,22549,22452,23773,22539,22452,22549,22539,1238,1238,13548,13159,13159,13159,12040,18860,0,13936,14539,14467,13159,15979,12886,14221,14281,14173,13649,13313,16888,10945,16037,17352,19672,18860,16888,17816,16888,14228,19041,16037,14835,0,13449,13016,13159,16216,13649,17816,13362,13499,14159,13499,13086,14228,14700,12165,11431,15640
177,16053,21049,0,21049,13970,18549,11804,15433,17006,14996,14723,15678,13812,14667,13537,14099,13789,17040,16077,15678,17927,17340,13580,15321,14271,16743,15300,0,13055,16396,16397,16707,16707,13880,14574,16209,16209,16147,16147,16147,14751,15548,17058,14946,15176,16209,16147,15636,14168,17137,9254,11432,0,6797,8223,7983,9124,11365,7585,7585,7456,7765,7585,7888,7489,8014,7458,7803,8014,8559,7547,6495,7297,7297,6564,6610,7585,0,8026,7196,7604,7636,7456,7564,7270,7456,7522,7116,7076,8617,7585,7324,7765,8132,7076,11519,6845,8084,7585,20600,11177,14193,0,8439,14963,18237,14568,8347,14639,14491,14309,14482,14372,22520,14390,10023,14469,14046,11160,10161,14639,13535,11079,10999,9904,14229,10504,0,10249,11959,14482,11789,10504,14902,11284,11789,11039,14764,11582,11365,11039,11789,11545,10449,10449,11083,14639,11638,11039,10249,10202,11060,0,11489,24777,14483,11060,10202,10289,12461,10289,10299,10202,11523,10289,10202,10299,10289,13141,13141,6781,845,845,845,2726,6610,13479,0,1743,2233,845,3729,3661,1425,2046,1938,287,623,4638,3828,3788,5103,7422,6610,4638,5635,4638,557,6791,3788,2585,845,0,1468,845,3967,287,5635,1049,1261,224,1261,849,557,5148,2847,4395,3390
178,15324,20320,13614,0,13242,17820,11075,14704,16278,14293,13995,14949,13084,13938,12808,13370,13061,16312,15349,14949,17198,16611,12851,14592,13543,16014,14571,18742,0,15668,15669,15979,15979,13151,13845,15480,15480,15419,15419,15419,14022,14820,16330,14217,14447,15480,15419,14908,13439,16409,8525,10704,7036,0,7494,7254,8395,10637,6856,6857,6728,7036,6856,7159,6760,7285,6729,7075,7285,7830,6818,5766,6569,6569,5835,5907,6856,6856,0,6468,6876,6907,6728,6836,6541,6728,6794,6387,6347,7888,6856,6596,7036,7404,6347,10790,6116,7356,6856,19896,10474,13490,10323,0,14260,17534,13865,7644,13936,13788,13606,13778,13669,30910,13686,9320,13766,13343,10457,9432,13936,12832,10376,10296,9201,13526,9800,9546,0,11256,13778,11086,9800,14199,10581,11086,10335,14061,10879,10661,10335,11086,10842,9746,9746,10380,13936,10934,10335,9546,9499,10357,10726,0,24073,13755,10357,9499,9586,11758,9586,9596,9499,10820,9586,9499,9596,9586,12412,12412,6078,117,117,117,1997,5907,12750,894,0,1504,117,3026,2933,1179,1318,1210,607,271,3935,3100,3084,4400,6719,5907,3935,4864,3935,1186,6088,3084,1882,117,484,0,117,3263,607,4864,320,533,1117,533,121,1186,4444,2119,3667,2687
179,18698,20926,16988,20926,0,21194,14449,18078,19651,12381,17368,18323,16457,17312,16182,16744,16434,19685,18723,18323,20572,19985,16225,17966,16916,19388,17945,22116,15700,0,19042,19352,19352,16525,17219,18854,18854,18792,18792,18792,17396,18193,19703,17591,17821,18854,18792,18281,16813,19783,11899,14077,10410,9442,0,10628,11769,12173,10230,10230,10101,10410,10230,10533,10134,10659,10103,10448,10659,11204,10192,9140,9942,9942,9209,5107,10230,10230,10671,0,10249,10281,10101,10210,9915,10101,10167,9761,9721,11262,10230,9970,10410,10777,9721,14164,9490,10729,10230,19097,8562,11578,10977,5824,0,16734,11953,5732,12024,11876,11694,11866,11757,34284,11774,7408,9832,9013,8545,8065,12024,9475,8464,8384,7289,10169,7888,7634,7634,0,11866,9174,7888,12287,8669,9174,8423,12148,8966,8749,8423,9174,8929,7834,7834,8468,12024,9022,8423,7634,8699,9558,9926,9986,0,17128,9558,8699,8787,10959,8787,8797,8699,10021,8787,8699,8797,8787,15786,15786,4166,3490,3490,3490,5371,5107,16124,4267,3374,0,3490,2201,6306,3056,513,405,3981,3644,3109,6473,2259,2634,5919,5107,3109,3813,3109,4560,5289,2259,1056,3490,3857,4113,0,1498,3981,3813,3694,3907,4491,3907,3494,4560,2532,5492,7041,922
180,15200,20196,13490,20196,13118,0,10951,14580,16153,16753,13870,14825,12960,13814,12684,13246,12936,16188,15225,14825,17074,16487,12727,14468,13418,15890,14447,18618,12202,15543,0,15854,15854,13027,13721,15356,15356,15294,15294,15294,13898,14695,16205,14093,14323,15356,15294,14784,13315,16285,8401,10579,6912,5944,7370,0,8271,10513,6732,6732,6604,6912,6732,7035,6636,7161,6605,6951,7161,7706,6694,5642,6445,6445,5711,8367,6732,6732,7173,6343,0,6783,6604,6712,6417,6604,6669,6263,6223,7764,6732,6472,6912,7280,6223,10666,5992,7232,6732,22356,12934,15950,10199,9779,15380,0,15252,9687,15323,14908,16066,15165,16129,22503,16146,11780,16226,15803,12917,9315,15323,15292,12836,12756,11661,15986,12260,12006,12006,13716,0,13546,12260,15319,13041,13546,12795,15181,13339,13121,12795,13546,13301,12206,12206,12840,15323,13394,12795,12006,11959,12817,13186,13245,26533,0,12817,11959,12046,14218,12046,12056,11959,13280,12046,11959,12056,12046,12288,12288,8538,0,0,0,1880,8367,12626,2803,3500,3990,0,5486,2816,3182,3803,3695,2517,2380,6395,2976,5544,6859,9179,8367,6395,7323,6395,2672,8548,5544,4342,0,2969,3225,0,0,2517,7323,203,3018,3027,3018,2606,2672,6059,2002,3537,5147
181,16497,21493,14787,21493,14415,18993,0,15877,17450,15466,15167,16122,14257,15111,13981,14543,14233,17485,16522,16122,18371,17784,14024,15765,14715,17187,15744,19915,13499,16840,16842,0,17152,14324,15018,16653,16653,16591,16591,16591,15195,15992,17503,15390,15620,16653,16591,16081,14612,17582,9698,11876,8209,7241,8667,8427,0,11810,8029,8029,7901,8209,8029,8332,7933,8458,7902,8248,8458,9003,7991,6939,7742,7742,7008,7080,8029,8029,8470,7640,8049,0,7901,8009,7714,7901,7966,7560,7520,9061,8029,7769,8209,8577,7520,11963,7289,8529,8029,21069,11647,14663,11496,8909,15432,18707,0,8817,15109,14961,14779,14951,14842,32083,14859,10493,14939,14516,11630,10605,15109,14004,11549,11469,10374,14699,10973,10719,10719,12429,14951,0,10973,15372,11754,12259,11508,15233,12051,11834,11508,12259,12014,10919,10919,11553,15109,12107,11508,10719,10672,11530,11899,11958,25246,14928,0,10672,10759,12931,10759,10769,10672,11993,10759,10672,10769,10759,13585,13585,7251,1290,1290,1290,3170,7080,13923,2066,1173,2677,1290,0,4106,855,2491,2382,1780,1444,5108,4273,4257,5572,7892,7080,5108,6036,5108,2359,7261,4257,3055,1290,1657,1912,1290,4436,0,6036,1493,1706,2290,1706,1293,2359,5617,3292,4840,3860
182,15439,20435,13729,20435,13356,17935,11189,0,16392,14373,14109,15063,13198,14053,12922,13484,13175,16426,15463,15063,17313,16726,12966,14707,13657,16129,14686,18856,12441,15782,15783,16093,0,13266,13960,15594,15594,15533,15533,15533,14137,14934,16444,14332,14562,15594,15533,15022,13553,16523,8639,10818,7151,6183,7609,7368,8509,0,6970,6971,6842,7151,6970,7273,6875,7400,6843,7189,7400,7945,6932,5880,6683,6683,5950,5987,6970,6970,7412,6582,6990,7021,0,6950,6655,6842,6908,6502,6462,8003,6970,6710,7151,7518,6462,10904,6231,7470,6970,19977,10554,13570,10437,7817,14340,17614,13945,0,14016,13869,13686,13859,13749,31024,13767,9400,13846,13423,10538,10057,14016,12912,10456,10376,9282,13606,9881,9626,9626,11336,13859,11166,0,14280,10661,11166,10416,14141,10959,10742,10416,11166,10922,9826,9826,10460,14016,11015,10416,9626,9579,10437,10806,10866,24154,13869,10437,0,9666,11838,9666,9676,9579,10900,9666,9579,9676,9666,12526,12526,6158,273,273,273,2154,5987,12864,1050,1653,1584,273,3106,0,1335,1398,1290,763,427,4015,3214,3165,4480,6799,5987,4015,4944,4015,1343,6169,3165,1962,273,564,820,273,3344,763,0,476,613,1274,613,201,1343,4525,2275,3781,2767
183,15642,20638,13932,20638,13560,18138,11393,15022,0,14611,14313,15267,13402,14256,13126,13688,13379,16630,15667,15267,17517,16929,13170,14911,13861,16333,14889,19060,12644,15986,15987,16297,16297,0,14163,15798,15798,15737,15737,15737,14340,15138,16648,14535,14765,15798,15737,15226,13757,16727,8843,11022,7354,6386,7813,7572,8713,10955,0,7175,7046,7354,7174,7477,7078,7603,7047,7393,7603,8148,7136,6084,6887,6887,6154,6225,7174,7174,7615,6786,7194,7225,7046,0,6859,7046,7112,6705,6665,8206,7174,6914,7354,7722,6665,11108,6435,7674,7174,20215,10792,13808,10641,8054,14578,17852,14183,7962,0,14106,13924,14097,13987,31228,14004,9638,14084,13661,10775,9750,14254,13150,10694,10614,9519,13844,10119,9864,9864,11574,14097,11404,10119,0,10899,11404,10654,14379,11197,10980,10654,11404,11160,10064,10064,10698,14254,11253,10654,9864,9817,10675,11044,11104,24391,14073,10675,9817,0,12076,9904,9914,9817,11138,9904,9817,9914,9904,12730,12730,6396,435,435,435,2315,6225,13068,1212,318,1822,435,3344,3251,0,1636,1528,925,589,4253,3418,3402,4718,7037,6225,4253,5182,4253,1504,6406,3402,2200,435,802,1058,435,3581,925,5182,0,851,1435,851,439,1504,4762,2437,3985,3005
184,18185,21500,16475,21500,16103,20681,13936,17565,19138,0,16855,17810,15945,16799,15669,16231,15921,19173,18210,17810,20059,19472,15712,17453,16403,18875,17432,21603,15187,18528,18530,18839,18839,16012,0,18341,18341,18279,18279,18279,16883,17680,19190,17078,17308,18341,18279,17769,16300,19270,11386,13564,9897,8929,10355,10115,11256,13498,9717,0,9589,9897,9717,10020,9621,10146,9590,9936,10146,10691,9679,8627,9430,9430,8696,4595,9717,9717,10158,9328,9737,9768,9589,9697,0,9589,9654,9248,9208,10749,9717,9457,9897,10265,9208,13651,8977,10217,9717,18584,9136,12151,11551,6398,12921,16222,12527,6306,12598,0,12267,12440,12330,33771,12348,7982,12454,12030,9119,8639,12598,11519,9038,8958,7863,12213,8462,8208,8208,9918,12440,9748,8462,12861,0,9748,8997,12722,9540,9323,8997,9748,9503,8408,8408,9042,12598,9596,8997,8208,8186,9045,9414,9473,22761,16616,9045,8186,8274,0,8274,8284,8186,9508,8274,8186,8284,8274,15273,15273,4740,2978,2978,2978,4858,4595,15611,3754,2861,1934,2978,1688,5794,2543,0,2350,3468,3132,2597,5961,1746,3061,5406,4595,2597,3525,2597,4047,4776,1746,543,2978,3344,3600,2978,1925,3468,3525,3181,0,3978,3394,2981,4047,3106,4980,6528,1349
185,18329,21644,16619,21644,16247,20825,14080,17709,19282,13099,0,17954,16089,16943,15813,16375,16065,19317,18354,17954,20203,19616,15856,17597,16547,19019,17576,21747,15331,18672,18674,18983,18983,16156,16850,0,18485,18423,18423,18423,17027,17824,19334,17222,17452,18485,18423,17913,16444,19414,11530,13708,10041,9073,10499,10259,11400,13642,9861,9861,0,10041,9861,10164,9765,10290,9734,10080,10290,10835,9823,8771,9574,9574,8840,4739,9861,9861,10302,9472,9880,9912,9733,9841,9546,0,9798,9392,9352,10893,9861,9601,10041,10409,9352,13795,9121,10361,9861,18728,9280,12295,11695,6542,13065,16366,12671,6450,12742,12594,0,12584,12474,33915,12492,8126,12598,12174,9263,8783,12742,11663,9182,9102,8007,12357,8606,8352,8352,10062,12584,9892,8606,13005,9387,0,9141,12866,9684,9467,9141,9892,9647,8552,8552,9186,12742,9740,9141,8352,8330,9189,9557,9617,22905,16760,9189,8330,8418,10590,0,8428,8330,9652,8418,8330,8428,8418,15417,15417,4884,3122,3122,3122,5002,4739,15755,3898,3005,2078,3122,1832,5938,2687,144,0,3612,3276,2741,6105,1890,3205,5550,4739,2741,3669,2741,4191,4920,1890,687,3122,3488,3744,3122,2069,3612,3669,3325,3538,0,3538,3125,4191,3250,5124,6672,1493
